consignee_final,count_or,descr_final,mmyyyy,shipments,container_total,shipments_vrac,weight_total,Sum of ctr_teu,descr_final_eng,hs_sub,hs_head,hs_chpt,biz_company,biz_town,biz_address,biz_phone1,biz_phone2,biz_email,biz_website,biz_cf_email,biz_cf_company,biz_cf_location,biz_cf_phone1,biz_cf_industry_role,biz_cf_other_role
LE FLAMENGO IMPORT EXPORT SA,INDIA,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",2020-11,1,2,0,54680,1,"TILE, COVERED SLAB, CERAMIC, MOSAIC, PORCELAIN",H5-690100,H5-6901,H5-69,Le Flamengo Import Export S.A.,Port-au-Prince,"Rue L. Joseph, Imp. Flamengo, Route Nationale # 1, Drouilllard",50928131348,50928131349,sales@flamengo-import-export.com,www.flamengo-import-export.com,,,,,,
LE FLAMENGO IMPORT EXPORT SA,INDIA,ELECTRODE DE SOUDURE,2020-11,1,2,0,52624,20,WELDING ELECTRODE,H5-851580,H5-8515,H5-85,Le Flamengo Import Export S.A.,Port-au-Prince,"Rue L. Joseph, Imp. Flamengo, Route Nationale # 1, Drouilllard",50928131348,50928131349,sales@flamengo-import-export.com,www.flamengo-import-export.com,,,,,,
LE FLAMENGO IMPORT EXPORT SA,INDIA,MACHINE A SCELLER,2020-11,1,1,0,27285,10,SEALING MACHINE,H5-842230,H5-8422,H5-84,Le Flamengo Import Export S.A.,Port-au-Prince,"Rue L. Joseph, Imp. Flamengo, Route Nationale # 1, Drouilllard",50928131348,50928131349,sales@flamengo-import-export.com,www.flamengo-import-export.com,,,,,,
LE FLAMENGO IMPORT EXPORT SA,INDIA,MATERIEL METALLIQUE DE CONSTRUCTION,2020-11,1,5,0,135086,8,METALLIC CONSTRUCTION MATERIALS,H5-730890,H5-7308,H5-73,Le Flamengo Import Export S.A.,Port-au-Prince,"Rue L. Joseph, Imp. Flamengo, Route Nationale # 1, Drouilllard",50928131348,50928131349,sales@flamengo-import-export.com,www.flamengo-import-export.com,,,,,,
LE FLAMENGO IMPORT EXPORT SA,INDIA,"TUBES, TUYAUX ET ACCESSOIRES",2020-11,1,1,0,23904,0,"TUBES, PIPES AND ACCESSORIES",H5-391739,H5-3917,H5-39,Le Flamengo Import Export S.A.,Port-au-Prince,"Rue L. Joseph, Imp. Flamengo, Route Nationale # 1, Drouilllard",50928131348,50928131349,sales@flamengo-import-export.com,www.flamengo-import-export.com,,,,,,
LE FLAMENGO IMPORT EXPORT SA,ITALY,"SOLVANT ET DILUANT ORGANIQUE COMPOPSITE, ENLEVER PEINTURE",2020-11,1,1,0,17988,0,"ORGANIC COMPOPSITE SOLVENT AND THINNER, REMOVE PAINT ...",H5-381400,H5-3814,H5-38,Le Flamengo Import Export S.A.,Port-au-Prince,"Rue L. Joseph, Imp. Flamengo, Route Nationale # 1, Drouilllard",50928131348,50928131349,sales@flamengo-import-export.com,www.flamengo-import-export.com,,,,,,
LE FLAMENGO IMPORT EXPORT SA,TAIWAN,"FEUILLE, BANDE ET TOLE EN ACIER OU AUTRE MATIERE",2020-11,1,1,0,24820,4,"SHEET, STRIP AND SHEET OF STEEL OR OTHER MATERIAL",H5-722599,H5-7225,H5-72,Le Flamengo Import Export S.A.,Port-au-Prince,"Rue L. Joseph, Imp. Flamengo, Route Nationale # 1, Drouilllard",50928131348,50928131349,sales@flamengo-import-export.com,www.flamengo-import-export.com,,,,,,
LE FLAMENGO IMPORT EXPORT SA,TURKEY,"OUVRAGES EN FONTE,FER ,ACIER OU MOULES EN FONTE,FER,ACIER",2020-11,1,0,1,10463140,0,"ARTICLES OF CAST IRON, IRON, STEEL OR MOLDS OF CAST IRON, IRON, STEEL",H5-848049,H5-8480,H5-84,Le Flamengo Import Export S.A.,Port-au-Prince,"Rue L. Joseph, Imp. Flamengo, Route Nationale # 1, Drouilllard",50928131348,50928131349,sales@flamengo-import-export.com,www.flamengo-import-export.com,,,,,,
LE PELERIN HOME DECOR,USA,DIVERSE MARCHANDISES,2020-11,1,1,0,7290,0,GENERAL GOODS,H5-999999,H5-9999,H5-99,Le Pelerin Home Decor,Port-au-Prince,"159, Ave Jean-Paul II, Turgeau",50928131070,50937060062,lepelerinhomedecor@yahoo.fr,n/a,,,,,,
LEA TRADING HAITI,BRAZIL,"SAUCISSES, SAUCISSONS",2020-11,1,1,0,28300,0,"SAUSAGES, SAUSAGES",H5-160100,H5-1601,H5-16,Lea Trading Haiti,Cap-Haïtien,"Entre Rue 5 A et Boulevard, à côte de DHL",50922301494,n/a,contactleatrading@gmail.com,www.leatrading.net,,,,,,
LEA TRADING HAITI,BRAZIL,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2020-11,3,3,0,79403,2,FRESH OR REFRIGERATED OR FROZEN PORK MEAT,H5-020319,H5-0203,H5-02,Lea Trading Haiti,Cap-Haïtien,"Entre Rue 5 A et Boulevard, à côte de DHL",50922301494,n/a,contactleatrading@gmail.com,www.leatrading.net,,,,,,
LEA TRADING HAITI,BRAZIL,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2020-11,1,1,0,27864,2,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Lea Trading Haiti,Cap-Haïtien,"Entre Rue 5 A et Boulevard, à côte de DHL",50922301494,n/a,contactleatrading@gmail.com,www.leatrading.net,,,,,,
LEA TRADING HAITI,JAMAICA,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2020-11,2,2,0,54711,2.25,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Lea Trading Haiti,Cap-Haïtien,"Entre Rue 5 A et Boulevard, à côte de DHL",50922301494,n/a,contactleatrading@gmail.com,www.leatrading.net,,,,,,
LEA TRADING HAITI,USA,ALIMENTS CONGELES,2020-11,12,18,0,452528,2,FROZEN FOODS,H5-210690,H5-2106,H5-21,Lea Trading Haiti,Cap-Haïtien,"Entre Rue 5 A et Boulevard, à côte de DHL",50922301494,n/a,contactleatrading@gmail.com,www.leatrading.net,,,,,,
LEA TRADING HAITI,USA,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2020-11,1,1,0,24127,4,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Lea Trading Haiti,Cap-Haïtien,"Entre Rue 5 A et Boulevard, à côte de DHL",50922301494,n/a,contactleatrading@gmail.com,www.leatrading.net,,,,,,
LEBRUN SA,CHINA,PNEUMATIQUES NEUFS,2020-11,6,8,0,125694,1,NEW TIRES,H5-401110,H5-4011,H5-40,Tirezone   Lebrun S.A.,Delmas,Angle Autoroute de Delmas et Delmas 60,50928191919,50946024417,sales@lebrunsa.com,www.lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com
LEBRUN SA,INDIA,PNEUMATIQUES NEUFS,2020-11,1,1,0,19280,0,NEW TIRES,H5-401110,H5-4011,H5-40,Tirezone   Lebrun S.A.,Delmas,Angle Autoroute de Delmas et Delmas 60,50928191919,50946024417,sales@lebrunsa.com,www.lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com
LEBRUN SA,USA,BATTERIES,2020-11,2,2,0,25752,2,BATTERIES,H5-850650,H5-8506,H5-85,Tirezone   Lebrun S.A.,Delmas,Angle Autoroute de Delmas et Delmas 60,50928191919,50946024417,sales@lebrunsa.com,www.lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com,prlebrun@lebrunsa.com
LES ALIMENTS CONGELES SA,ARGENTINA,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2020-11,1,1,0,25984,2,FRESH OR REFRIGERATED OR FROZEN PORK MEAT,H5-020319,H5-0203,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,BRAZIL,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2020-11,3,3,0,82504,3,FRESH OR REFRIGERATED OR FROZEN PORK MEAT,H5-020319,H5-0203,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,BRAZIL,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2020-11,2,2,0,55555,1,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,CANADA,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2020-11,1,1,0,25375,2.25,FRESH OR REFRIGERATED OR FROZEN PORK MEAT,H5-020319,H5-0203,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,CANADA,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2020-11,1,1,0,25865,1,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,DENMARK,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2020-11,2,2,0,55611,1,FRESH OR REFRIGERATED OR FROZEN PORK MEAT,H5-020319,H5-0203,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,ITALY,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2020-11,1,1,0,22050,4,FRESH OR REFRIGERATED OR FROZEN PORK MEAT,H5-020319,H5-0203,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,MOROCCO,POISSONS FRAIS OU REFRIGERES,2020-11,1,1,0,29120,2,FRESH OR REFRIGERATED FISH,H5-030289,H5-0302,H5-03,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,NETHERLANDS,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2020-11,2,2,0,53298,2,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,POLAND,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2020-11,1,1,0,25900,2,FRESH OR REFRIGERATED OR FROZEN PORK MEAT,H5-020319,H5-0203,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,POLAND,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2020-11,2,2,0,54920,2,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,SPAIN,POISSONS FRAIS OU REFRIGERES,2020-11,1,1,0,25725,4,FRESH OR REFRIGERATED FISH,H5-030289,H5-0302,H5-03,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,UNITED KINGDOM,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2020-11,1,1,0,24000,2,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,USA,ALIMENTS CONGELES,2020-11,3,3,0,73482,2,FROZEN FOODS,H5-210690,H5-2106,H5-21,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,USA,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2020-11,1,3,0,74909,2,FRESH OR REFRIGERATED OR FROZEN PORK MEAT,H5-020319,H5-0203,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES ALIMENTS CONGELES SA,USA,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2020-11,5,6,0,159223,2,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Les Aliments Congeles S.A. (LACOSA),Tabarre,"Angle Route de Damien et Route Nationale #1, Croix-des-Missions",50934568282,13054071389,lacosahaiti@lacosa.info,n/a,,,,,,
LES CEREALES D'HAITI SA,USA,"CABLE A USAGE INFORMATIQUE, ELECTRONIQUE ,TELECOMMUNICATION",2020-11,0,0,0,0,2,"CABLE FOR COMPUTER, ELECTRONIC, TELECOMMUNICATION USE",H5-854470,H5-8544,H5-85,Les Cereales d Haïti S.A.,Carrefour,"14, Thor 14, Thor Le Volant, Route des Rails",50938000202,50942550202,info@lescerealesdhaiti.com,n/a,info@lescerealesdhaiti.com,info@lescerealesdhaiti.com,info@lescerealesdhaiti.com,info@lescerealesdhaiti.com,info@lescerealesdhaiti.com,info@lescerealesdhaiti.com
LES ENTREPRISES CELISE,PANAMA,"CIGARES,CIGARILLOS,CIGARETTES CONTENANT DU TABAC",2020-11,2,2,0,36020,1,"CIGARS, CIGARILLOS, CIGARETTES CONTAINING TOBACCO",H5-240210,H5-2402,H5-24,Les Entreprises Casco,Port-au-Prince,"3, Imp. Larco, Route Nationale # 1, Sarthes",50937145000,n/a,lesentreprisescasco@yahoo.com,www.kaychen.net,,,,,,
LES ENTREPRISES CELISE,USA,DIVERSE MARCHANDISES,2020-11,2,3,0,32205,1,GENERAL GOODS,H5-999999,H5-9999,H5-99,Les Entreprises Casco,Port-au-Prince,"3, Imp. Larco, Route Nationale # 1, Sarthes",50937145000,n/a,lesentreprisescasco@yahoo.com,www.kaychen.net,,,,,,
LES ENTREPRISES CELISE,USA,MARCHANDISE GENERALE,2020-11,2,2,0,38102,1,GENERAL GOODS,H5-999999,H5-9999,H5-99,Les Entreprises Casco,Port-au-Prince,"3, Imp. Larco, Route Nationale # 1, Sarthes",50937145000,n/a,lesentreprisescasco@yahoo.com,www.kaychen.net,,,,,,
LES ENTREPRISES COMMERCIALES JOSEPH NADAL SA,PANAMA,PARTIE ET ACCESSOIRE POUR CLIMATISEUR,2020-11,1,1,0,2404,1,AIR CONDITIONER PARTS AND ACCESSORIES,H5-841590,H5-8415,H5-84,Les Entreprises Abethel Parloir Funèbre,Kenscoff,"77, dos du Commissariat de Kenscoff",50933109811,50934659608,abethelparloirfunebre@yahoo.fr,n/a,,,,,,
LES ENTREPRISES COMMERCIALES JOSEPH NADAL SA,SPAIN,EFFETS PERSONNELS,2020-11,0,0,0,0,1,PERSONAL EFFECTS,H5-999999,H5-9999,H5-99,Les Entreprises Abethel Parloir Funèbre,Kenscoff,"77, dos du Commissariat de Kenscoff",50933109811,50934659608,abethelparloirfunebre@yahoo.fr,n/a,,,,,,
LES ENTREPRISES COMMERCIALES JOSEPH NADAL SA,USA,MARCHANDISE GENERALE,2020-11,0,0,0,0,6,GENERAL GOODS,H5-999999,H5-9999,H5-99,Les Entreprises Abethel Parloir Funèbre,Kenscoff,"77, dos du Commissariat de Kenscoff",50933109811,50934659608,abethelparloirfunebre@yahoo.fr,n/a,,,,,,
LES ENTREPRISES DESCHAMPS-FRISCH SA,USA,JOUET DE TOUT TYPE,2020-11,0,0,0,0,12,ALL TOYS,H5-950300,H5-9503,H5-95,,,,,,,,wickyfrisch@gmail.com,wickyfrisch@gmail.com,wickyfrisch@gmail.com,wickyfrisch@gmail.com,wickyfrisch@gmail.com,wickyfrisch@gmail.com
LES ENTREPRISES DESCHAMPS-FRISCH SA,USA,PAPIER POUR IMPRESSION ET COPIE,2020-11,1,2,0,40432,6,PAPER FOR PRINTING AND COPYING,H5-480920,H5-4809,H5-48,,,,,,,,wickyfrisch@gmail.com,wickyfrisch@gmail.com,wickyfrisch@gmail.com,wickyfrisch@gmail.com,wickyfrisch@gmail.com,wickyfrisch@gmail.com
LES ENTREPRISES PLASTECH HAITI SA,MEXICO,POLYMERES DE L'ETHYLENE,2020-11,2,5,0,126225,4,ETHYLENE POLYMERS,H5-390190,H5-3901,H5-39,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,BELGIUM,POLYMERES DE L'ETHYLENE,2020-11,1,2,0,50738,12,ETHYLENE POLYMERS,H5-390190,H5-3901,H5-39,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,INDIA,"EMBALLAGE PLASTIQUE, SAC ET SACHET PLASTIQUES",2020-11,1,2,0,52250,12,"PLASTIC PACKAGING, PLASTIC BAG AND BAG",H5-392329,H5-3923,H5-39,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,INDIA,MACHINE POUR EMBALLAGE,2020-11,1,1,0,9686,6,PACKAGING MACHINE,H5-842240,H5-8422,H5-84,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,INDIA,MARCHANDISE GENERALE,2020-11,1,1,0,14132,10,GENERAL GOODS,H5-999999,H5-9999,H5-99,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,INDIA,"MATIERES COLORANTES SYNTHETIQUES, ORGANIQUES ET PREPARATIONS",2020-11,2,10,0,231850,0,"SYNTHETIC, ORGANIC COLORING MATERIALS AND PREPARATIONS",H5-320490,H5-3204,H5-32,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,USA,"COUVERTURES (COTON,LAINE,FIBRE SYNTHETIQUE,CHAUFFANTE ELEC.)",2020-11,0,0,0,0,2,"COVERS (COTTON, WOOL, SYNTHETIC FIBER, ELECTRIC HEATER)",H5-630790,H5-6307,H5-63,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,USA,GAZ NATUREL,2020-11,4,9,0,151362,6,NATURAL GAS,H5-271111,H5-2711,H5-27,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,USA,MATIERE PREMIERE POUR INDUSTRIE PLASTIQUE,2020-11,1,2,0,49098,4,RAW MATERIAL FOR PLASTIC INDUSTRY,H5-390190,H5-3901,H5-39,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,USA,"POLYACETAL, POLYCARBONATE, RESINE, POLYETHER, FORME PRIMAIRE",2020-11,0,0,0,0,2.25,"POLYACETAL, POLYCARBONATE, RESIN, POLYETHER, PRIMARY FORM",H5-390710,H5-3907,H5-39,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,USA,POLYMERES DE L'ETHYLENE,2020-11,3,11,0,234505,4,ETHYLENE POLYMERS,H5-390190,H5-3901,H5-39,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,USA,RESINE SYNTHETIQUE,2020-11,3,10,0,240013,8,SYNTHETIC RESIN,H5-391190,H5-3911,H5-39,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES ENTREPRISES PLASTECH HAITI SA,USA,"VENTILATEUR, APPAREIL DE VENTILATION",2020-11,1,1,0,1648,14,"FAN, VENTILATION APPARATUS",H5-841459,H5-8414,H5-84,Les Entreprises Plastech Haïti S.A.,Port-au-Prince,"11 A, Rue Paul Moral, Cite Militaire",50928131422,50928131423,sales@plastechhaiti.com,www.plastechhaiti.com,,,,,,
LES MOULINS D'HAITI SEM,USA,EFFETS PERSONNELS,2020-11,0,0,0,0,8,PERSONAL EFFECTS,H5-999999,H5-9999,H5-99,Les Moulins d Haïti,Cabaret,"Route Nationale # 1, Laffiteau",50928130111,50928130112,lmh@lmh-ht.com,www.lmh-ht.net,,,,,,
LES PAPIERS D'HAITI,ARGENTINA,PAPIER POUR IMPRESSION ET COPIE,2020-11,1,11,0,275161,20,PAPER FOR PRINTING AND COPYING,H5-480920,H5-4809,H5-48,Les Papiers d'Haïti S.A.,Tabarre,"Angle Rues OECC et Romain, Route de Tabarre, Blvd 15 Octobre",50937616922,50937019947,jaceddy@lespapiersdhaiti.com,n/a,,,,,,
LTD CONSTRUCTION SA,GUATEMALA,"CHARNIERE,ROULETTE,ACCESSOIRES POUR PORTE ET FENETRE",2020-11,1,1,0,3493,2,"HINGE, CASTER, DOOR AND WINDOW ACCESSORIES",H5-830210,H5-8302,H5-83,LTD Construction S.A.,Delmas,"3 et 4, Rue Barbancourt, Blvd. Toussaint Louverture",50928131540,50928131541,info@ltdconstruction-haiti.com,www.ltdconstruction-haiti.com,,,,,,
LTD CONSTRUCTION SA,CHINA,BARRES ET PROFILES EN ALUMINIUM,2020-11,1,1,0,22127,4,ALUMINUM BARS AND PROFILES,H5-760429,H5-7604,H5-76,LTD Construction S.A.,Delmas,"3 et 4, Rue Barbancourt, Blvd. Toussaint Louverture",50928131540,50928131541,info@ltdconstruction-haiti.com,www.ltdconstruction-haiti.com,,,,,,
LTD CONSTRUCTION SA,CHINA,"VERRE POUR BATIMENT, CONSTRUCTION, DECORATION, VERRE MOUSSE",2020-11,13,13,0,347300,8,"GLASS FOR BUILDING, CONSTRUCTION, DECORATION, FOAM GLASS ...",H5-701690,H5-7016,H5-70,LTD Construction S.A.,Delmas,"3 et 4, Rue Barbancourt, Blvd. Toussaint Louverture",50928131540,50928131541,info@ltdconstruction-haiti.com,www.ltdconstruction-haiti.com,,,,,,
LTD CONSTRUCTION SA,COLOMBIA,"BAGUETTE, FEUILLE, PROFILE EN CAOUTCHOUC",2020-11,1,1,0,9982,10.25,"ROD, SHEET, PROFILE ... IN RUBBER",H5-401691,H5-4016,H5-40,LTD Construction S.A.,Delmas,"3 et 4, Rue Barbancourt, Blvd. Toussaint Louverture",50928131540,50928131541,info@ltdconstruction-haiti.com,www.ltdconstruction-haiti.com,,,,,,
MAGEPA SA,CHINA,PARTIES ET ACCESSOIRES DE MOTO,2020-11,1,1,0,22590,2,MOTORCYCLE PARTS AND ACCESSORIES,H5-871410,H5-8714,H5-87,Magepa S.A.,Leogâne,"55, Grand Rue",50937515531,n/a,info@magepa.com,www.magepa.com,,,,,,
MATELEC SA,PANAMA,MARCHANDISE GENERALE,2020-11,3,4,0,25949,2,GENERAL GOODS,H5-999999,H5-9999,H5-99,Matelec S.A.,Petion-Ville,"75, Rue Rebecca",50948753087,50948753103,matelec@matelechaiti.com,www.matelechaiti.com,,,,,,
MATELEC SA,CHINA,PARTIES ET ACCESSOIRES POUR ENERGIE SOLAIRE,2020-11,1,1,0,14136,2,PARTS AND ACCESSORIES FOR SOLAR ENERGY,H5-854150,H5-8541,H5-85,Matelec S.A.,Petion-Ville,"75, Rue Rebecca",50948753087,50948753103,matelec@matelechaiti.com,www.matelechaiti.com,,,,,,
MATELEC SA,ECUADOR,MARCHANDISE GENERALE,2020-11,1,1,0,16355,2,GENERAL GOODS,H5-999999,H5-9999,H5-99,Matelec S.A.,Petion-Ville,"75, Rue Rebecca",50948753087,50948753103,matelec@matelechaiti.com,www.matelechaiti.com,,,,,,
MATELEC SA,USA,DIVERSE MARCHANDISES,2020-11,1,1,0,14836,2,GENERAL GOODS,H5-999999,H5-9999,H5-99,Matelec S.A.,Petion-Ville,"75, Rue Rebecca",50948753087,50948753103,matelec@matelechaiti.com,www.matelechaiti.com,,,,,,
MBI HAITI SA,USA,DIVERSE MARCHANDISES,2020-11,1,1,0,7092,2,GENERAL GOODS,H5-999999,H5-9999,H5-99,MBI Haiti S.A.,Delmas,"Bldg 11,17,52,53 Parc Industriel Sonapi, Blvd Toussaint Louverture",50948827488,n/a,n/a,n/a,,,,,,
