index,cnt_size_final,cnt_type,cnt_teu,consolidated,short_shipped,shipper,consignee,notify,number_of_packages,package_type,descr,new_descr,port_origin,port_tss,port_dest,count_origin,count_tss,count_dest,r1_origin,r1_tss,r1_dest,r2_origin,r2_tss,r2_dest,loc_code,date_of_arrival,voyage,vessel,carrier,mode,id,shipments,container_total,shipments_vrac,weight_total,date2,country,TEU,transcountry,CTN,bol_ref
14589,20GP,DRY,1,,,TEREOS ACUCAR E ENERGIA BRASIL SA ,TO ORDER ,TROPIC S A ,,,26 MT OF BRAZILIAN REFINED SUGAR USD 0.00 N/M,SUCRES,SANTOS,KINGSTON,LAFITO,BRAZIL,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-115-1-TGHU1339547,1,1,0,0,44136,Brazil,0,Jamaica,TGHU1339547,SSZ0834846
14579,40HCR,reefer,2,,,COPACOL-COOPERATIVA AGROINDUSTRIAL ,TO THE ORDER OF HAITI FOOD SUPPLY S.A ,HAITI FOOD SUPPLY S.A ,2664, CARTON,2664 CARTONS 01X40HC CONTAINER CONTAINING 2664 CARTONS WITH: USD 0.00 COPACOL,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",PARANAGUA,KINGSTON,PORT-AU-PRINCE,BRAZIL,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,CPS,44154,153N,ARKADIA,SEALAND,SEA,SLD_11-19-2020_SYD-29-1-MNBU0516520,1,1,0,27865,44136,Brazil,2,Jamaica,MNBU0516520,830080311
14569,40HCR,reefer,2,,,Intervision Foods ,SOGEDIPA S.A ,SOGEDIPA S.A ,,,"3578 CASES Frozen Chicken Drumsticks MNBU3958932 1788 CASES 27892.800 KGS 44.7600 USD 0.00 TOTAL NET WEIGHT 53,670 KG    ""N/A"" X20201012098625  0207.14","VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",OAKLAND - CA,BALBOA,PORT-AU-PRINCE,USA,PANAMA,HAITI,NORTH AMERICA,CENTRAL AMERICA,CARIBBEAN,NA_PACIFIC,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,SEALAND,SEA,SLD_11-19-2020_SYD-17-1-MNBU3958932,1,1,0,0,44136,USA,0,Panama,MNBU3958932,911343421
14559,40HC,DRY,2,,,HEINEKEN BROUWERIJEN B.V. ,BRASSERIE NATIONALE D'HAITI S.A. ,BRASSERIE NATIONALE D'HAITI S.A. ,,,"40'-8' 6""DRY 24/33 CL BTLS HEINEKEN LAGER BEER GROSS WEIGHT: 24024 MEASUREMENT: 40,80 ON 22 PALLETS AT ZOETERWOUDE GROSS WEIGHT: 273 USD 0.00 N/M",BIERES,ZEEBRUGGE,KINGSTON,LAFITO,BELGIUM,JAMAICA,HAITI,EUROPE,CARIBBEAN,CARIBBEAN,WESTERN EUROPE,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-109-1-GESU6177390,1,1,0,0,44136,Belgium,0,Jamaica,GESU6177390,RTM9152136
14549,40HCR,reefer,2,,,GLOBAL FOODS SOLUTIONS SAL OFFSHORE ,SOGEDIPA SA ,SOGEDIPA SA ,5000, CARTON,5000 CARTONS FROZEN PORK STERNUM NET WEIGHT: 50000 KG MNBU4245793 USD 0.00 N/M,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,LA SPEZIA,BALBOA,PORT-AU-PRINCE,ITALY,PANAMA,HAITI,EUROPE,CENTRAL AMERICA,CARIBBEAN,SOUTHERN EUROPE,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,MAERSK LINE,SEA,MAE_11-19-2020_SYD-20-1-MNBU3875062,1,1,0,52852,44136,Italy,2,Panama,MNBU3875062,911232084
14539,40GP,DRY,2,,,ALKEN-MAES NV ,BRASSERIE NATIONALE D'HAITI S.A. ,SAME AS CONSIGNEE ,,,528 BAGS MALT IN 50KG-BAGS TLLU6906278 528 BAGS 26500.320 KGS 40.0000 CBM USD 0.00 N/M,"MALT, MEME TORREFIE",ANTWERP,MANZANILLO - PA,PORT-AU-PRINCE,BELGIUM,PANAMA,HAITI,EUROPE,CENTRAL AMERICA,CARIBBEAN,WESTERN EUROPE,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,MAERSK LINE,SEA,MAE_11-19-2020_SYD-5-1-TCKU7441354,1,1,0,0,44136,Belgium,0,Panama,TCKU7441354,205261643
14529,40HC,DRY,2,,,EUCATEX FOR ACCOUNT OF ,ISLAND DISTRIBUTION S.A. ,ISLAND DISTRIBUTION S.A. ,,,"6 X 40' HC CONTAINING 168 BUNDLES WITH HARDBOARD VAT:000-565-689-9 RUC: 0BR7776938810000000 0000000000AL5031 NW: 154.828,800 USD 0.00 IBI 32928 HAITI",PANNEAUX DE FIBRE DE BOIS OU AUTRE MATIERES LIGNEUSES,SANTOS,KINGSTON,LAFITO,BRAZIL,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-121-1-MAGU5465540,1,1,0,0,44136,Brazil,0,Jamaica,MAGU5465540,SSZ0842651
14519,20GP,DRY,1,,,"HEBEI METAL TRADING CO.,LTD. ",ISLAND DISTRIBUTION S.A ,SAME AS CONSIGNEE ,,,9620 PACKAGES HR SHEET GALVANIZED IRON WIRE TGHU0477773 USD 0.00 N/M,FILS EN FER OU EN ACIERS NON ALLIES,TIANJIN XINGANG,BALBOA,PORT-AU-PRINCE,CHINA,PANAMA,HAITI,ASIA,CENTRAL AMERICA,CARIBBEAN,EAST ASIA,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,MAERSK LINE,SEA,MAE_11-19-2020_SYD-15-1-TGHU1874538,1,1,0,0,44136,China,0,Panama,TGHU1874538,239948873
14509,40HC,DRY,2,,,ETS HERSAND ,AARON SA ,AARON SA ,650, CARTON,ARTICLES DIVERS DE FRIPERIE QUALITE NO 3  USED CLOTHES ARTICLES QUALITY NO 3 FREIGHT PAYABLE AT LE HAVRE USD 0.00 N/M,ARTICLE DE FRIPERIE,SFAX,KINGSTON,LAFITO,TUNISIA,JAMAICA,HAITI,AFRICA,CARIBBEAN,CARIBBEAN,NORTHERN AFRICA,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-74-1-CMAU7690601,1,1,0,25004,44136,Tunisia,2,Jamaica,CMAU7690601,LHV2368497
14499,40GP,DRY,2,,,XIAMEN HONGZHI IMP.AND EXP.TRADING ,LEBLANC IMPORT - EXPORT ,LEBLANC IMPORT - EXPORT ,,,BABY DIAPER IN PACKAGING 1 : BABY DIAPER IN PACKAGING 0.00,COUCHE POUR BEBE,XIAMEN,XIAMEN,PORT-AU-PRINCE,CHINA,CHINA,HAITI,ASIA,ASIA,CARIBBEAN,EAST ASIA,EAST ASIA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-23-1-EMCU9807990,1,1,0,0,44136,China,0,China,EMCU9807990,1.46E+11
14489,40HC,DRY,2,,,M HOLLAND EXPORT SERVICES LLC ,LES ENTREPRISES PLASTECH HAITI S.A. ,LES ENTREPRISES PLASTECH HAITI S.A. ,,,BAGS 9018 SYNTHETIC RESIN CUSTOMER PO: RM2261 HTS: 3901200000 USD 0.00 .,RESINE SYNTHETIQUE,HOUSTON - TX,KINGSTON,PORT-AU-PRINCE,USA,JAMAICA,HAITI,NORTH AMERICA,CARIBBEAN,CARIBBEAN,NA_WEST SOUTH CENTRAL,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-91-1-CMAU6469073,1,1,0,0,44136,USA,0,Jamaica,CMAU6469073,NAM4082942
14479,20GP,DRY,1,,,"RAOPING TENGYUE FOODSTUFF CO.,LTD ",CODIGEL SA ,CODIGEL SA ,,,CANNED SARDINES IN TOMATO SAUCE SARDINES IN TOMATO SAUCE MACKEREL IN TOMATO SAUCE 0.00,SAUMONS EN CONSERVE,XIAMEN,XIAMEN,PORT-AU-PRINCE,CHINA,CHINA,HAITI,ASIA,ASIA,CARIBBEAN,EAST ASIA,EAST ASIA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-24-1-EISU3935830,1,1,0,0,44136,China,0,China,EISU3935830,1.46E+11
14469,40GP,DRY,2,,,TAG TRADE INTERNATIONAL ,MAYA IMPORT/EXPORT ,MAYA IMPORT/EXPORT ,1705, DIFFEREN T,"EGHU9823234  BOLSAS PLASTICAS 1 : BOLSAS PLASTICAS CARRITOS DE BEBE, JUEGOS DE VA SIJAS,         SET DE TAZAS, TETERA, CUADROS 0.00",MARCHANDISE GENERALE,COLON,COLON,PORT-AU-PRINCE,PANAMA,PANAMA,HAITI,CENTRAL AMERICA,CENTRAL AMERICA,CARIBBEAN,CENTRAL AMERICA,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-50-1-EGHU9823234,1,1,0,39800,44136,Panama,2,Panama,EGHU9823234,4.8E+11
14459,40GP,DRY,2,,,ETERNITY INT'L FREIGHT FORWARDER ,THE WILLBES HAITIAN S.A ,THE WILLBES HAITIAN S.A ,1037, DIFFEREN T,"FABRIC 1 : 1,037 BALE OF FABRIC BODY 1 317 BALES = 6,026.05 KGS RAYON 30 S/1 SLUB + SP 20D JER         SEY WEIGHT: 190 GR/M2 WIDTH : 0.00",TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,JAKARTA,KAOHSIUNG,PORT-AU-PRINCE,INDONESIA,TAIWAN,HAITI,ASIA,ASIA,CARIBBEAN,SOUTHEAST ASIA,SOUTHEAST ASIA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-60-1-GAOU6447960,1,1,0,19955,44136,Indonesia,2,Taiwan,GAOU6447960,80000452473
14449,40RF,reefer,2,,,TRACE INTERNATIONAL ,NE DISTRIBUTION ,NE DISTRIBUTION ,2700, CARTON,FROZEN PORK MEAT POIDS NET : 27000 KG USD 0.00 N/M,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,MONTOIR DE BRETAGNE,KINGSTON,LAFITO,FRANCE,JAMAICA,HAITI,EUROPE,CARIBBEAN,CARIBBEAN,WESTERN EUROPE,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-85-1-APRU5767579,1,1,0,28318,44136,France,2,Jamaica,APRU5767579,LHV2382527
14439,40GP,DRY,2,,,PINGGUO ,LTD CONSTRUCTION S.A. ,LTD CONSTRUCTION S.A. ,1065, DIFFEREN T,JIANFENG  ALUMINIUM ALUMINIUM PROFILES PROFILES 0.00,BARRES ET PROFILES EN ALUMINIUM,YANTIAN,YANTIAN,PORT-AU-PRINCE,CHINA,CHINA,HAITI,ASIA,ASIA,CARIBBEAN,EAST ASIA,EAST ASIA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-26-1-TGBU6910106,1,1,0,22127,44136,China,2,China,TGBU6910106,1.49E+11
14429,40HC,DRY,2,,,MALTERIES SOUFFLET ,BRASSERIE NATIONALE D'HAITI SA ,BRASSERIE NATIONALE D'HAITI SA ,7500, EMBALLA GE EN MATIERE PLASTIQU E,"MALT PALE B (HEINEKEN 'B'MALT),375.000 MT HEINEKEN B MALT IN 7500 BAGS IN 15 X 40 FT CONTAINERS â€“ PO-20-000463â€“ LOT 04B CONTRACT USD 0.00 N/M","MALT, MEME TORREFIE",LE HAVRE,KINGSTON,LAFITO,FRANCE,JAMAICA,HAITI,EUROPE,CARIBBEAN,CARIBBEAN,WESTERN EUROPE,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-70-1-BEAU4123675,1,1,0,376320,44136,France,2,Jamaica,BEAU4123675,LHV2362690
14419,40HC,DRY,2,,,MALTERIES SOUFFLET ,BRASSERIE NATIONALE D'HAITI SA ,BRASSERIE NATIONALE D'HAITI SA ,,,"MALT PALE B (HEINEKEN 'B'MALT),375.000 MT HEINEKEN B MALT IN 7500 BAGS IN 15 X 40 FT CONTAINERS â€“ PO-20-000463â€“ LOT 04B CONTRACT USD 0.00 N/M","MALT, MEME TORREFIE",LE HAVRE,KINGSTON,LAFITO,FRANCE,JAMAICA,HAITI,EUROPE,CARIBBEAN,CARIBBEAN,WESTERN EUROPE,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-70-1-FFAU2160253,1,1,0,0,44136,France,0,Jamaica,FFAU2160253,LHV2362690
14409,20GP,DRY,1,,,GLORIA S.A. ,CRISTO S.A. ,CRISTO S.A. ,,,MILK PRODUCT 1 : 11170 BOXES BONLE EVAPORATED M ILK COMMERCIAL INVOICE NR. F005-00   09203 0.00,LAIT CONCENTRE NON SUCRE,CALLAO,BALBOA,PORT-AU-PRINCE,PERU,PANAMA,HAITI,SOUTH AMERICA,CENTRAL AMERICA,CARIBBEAN,SOUTH AMERICA,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-55-1-GLDU9554848,1,1,0,0,44136,Peru,0,Panama,GLDU9554848,7.51E+11
14399,20GP,DRY,1,,,GLORIA S.A. ,CRISTO S.A. ,CRISTO S.A. ,,,MILK PRODUCT 1 : 22340 BOXES BONGU EVAPORATED M ILK COMMERCIAL INVOICE NR. F005-00 09201 0.00,LAIT CONCENTRE NON SUCRE,CALLAO,BALBOA,PORT-AU-PRINCE,PERU,PANAMA,HAITI,SOUTH AMERICA,CENTRAL AMERICA,CARIBBEAN,SOUTH AMERICA,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-54-1-TLLU2010998,1,1,0,0,44136,Peru,0,Panama,TLLU2010998,7.51E+11
14389,20GP,DRY,1,,,GLORIA S.A. ,CRISTO S.A. ,CRISTO S.A. ,,,MILK PRODUCT 1 : 22340 BOXES BONLE EVAPORATED M ILK COMMERCIAL INVOICE NR. F005-00 09202 0.00,LAIT CONCENTRE NON SUCRE,CALLAO,BALBOA,PORT-AU-PRINCE,PERU,PANAMA,HAITI,SOUTH AMERICA,CENTRAL AMERICA,CARIBBEAN,SOUTH AMERICA,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-53-1-TCLU3498852,1,1,0,0,44136,Peru,0,Panama,TCLU3498852,7.51E+11
14379,20GP,DRY,1,,,GLORIA S.A. ,CRISTO S.A. ,CRISTO S.A. ,,,MILK PRODUCT 1 22340 BOXES BONGU EVAPORATED M ILK COMMERCIAL INVOICE NR. F005-00 09199 0.00,LAIT CONCENTRE NON SUCRE,CALLAO,BALBOA,PORT-AU-PRINCE,PERU,PANAMA,HAITI,SOUTH AMERICA,CENTRAL AMERICA,CARIBBEAN,SOUTH AMERICA,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-52-1-EITU0005768,1,1,0,0,44136,Peru,0,Panama,EITU0005768,7.51E+11
14369,40RF,reefer,2,,,VIBRA AGROINDUSTRIAL S/A ,HAITI MEAT PROCESSING SA ,HAITI MEAT PROCESSING SA ,1800, CARTON,"NCM: 0207.14.00 - 27000 (KG) - FROZEN MECHANICALLY DEBONED CHICKEN MEAT (15KG BAG + CARTON) RUC:14005119,0 USD 0.00 Nat.","VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",PORT OF ITAGUAI,KINGSTON,LAFITO,BRAZIL,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-54-1-CGMU9398161,1,1,0,27891,44136,Brazil,2,Jamaica,CGMU9398161,CUR0184795G
14359,40HC,DRY,2,,,MARIE YOLENE GERMAINS ,JULIO LOISEAU ,JULIO LOISEAU ,245, PIECE,"PACKAGES 245 PCS OF USED PERSONAL EFFECTS AND HOUSEHOLD GOODS CONTAINING: BARRELS, BOXES, MATTRESS, FRIDGES, FREEZERS, DOORS, USD 0.00 N/M",EFFETS PERSONNELS,SAINT JOHN,KINGSTON,LAFITO,CANADA,JAMAICA,HAITI,NORTH AMERICA,CARIBBEAN,CARIBBEAN,NA_NORTHEAST,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-25-1-TCNU5608180,1,1,0,9500,44136,Canada,2,Jamaica,TCNU5608180,CAN0513346
14349,40HC,DRY,2,,,YVON GUILLAUME ,PB CUSTOM SERVICE ,PB CUSTOM SERVICE ,181, PIECE,"PACKAGES RECEIVER: SYLVIA GREGOIRE 180 PCS OF USED PERSONAL EFFECTS AND HOUSEHOLD GOODS CONTAINING: BOXES, MATTRESSES, DOORS, USED USD 0.00 N/M",EFFETS PERSONNELS,SAINT JOHN,KINGSTON,LAFITO,CANADA,JAMAICA,HAITI,NORTH AMERICA,CARIBBEAN,CARIBBEAN,NA_NORTHEAST,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-23-1-TCKU6214870,1,1,0,10000,44136,Canada,2,Jamaica,TCKU6214870,CAN0513344
14339,40HC,DRY,2,,,SEANAUTIC MARINE INC. ,GAYDEM MARINE SYSTEMS LTD ,GAYDEM MARINE SYSTEMS LTD ,212, PIECE,"PIECES 210 PCS PERSONAL EFFECTS- 6000 KG BARRELS OF USED CLOTHES, BOXES OF BOOKS, BOXES OF USED CLOTHES, BOXES DISHES, MATRESSES, USD 0.00 N/M",EFFETS PERSONNELS,SAINT JOHN,KINGSTON,LAFITO,CANADA,JAMAICA,HAITI,NORTH AMERICA,CARIBBEAN,CARIBBEAN,NA_NORTHEAST,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-36-1-TLLU5009100,1,1,0,9359,44136,Canada,2,Jamaica,TLLU5009100,CAN9030622
14329,40RF,reefer,2,,,KIPCO-DAMACO NV ,CARIBBEAN SAUSAGE COMPANY S.A. ,CARIBBEAN SAUSAGE COMPANY S.A. ,,,"POULET, CONG, VSM +/-2 MM ORDER:202005853 THERMOGRAPH:HH5RN00V1V NET WEIGHT 27000.000 KG HS CODE 02071410,POULET, CONG, USD 0.00 N/M","VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",ZEEBRUGGE,KINGSTON,LAFITO,BELGIUM,JAMAICA,HAITI,EUROPE,CARIBBEAN,CARIBBEAN,WESTERN EUROPE,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-2-1-CRSU6117855,1,1,0,0,44136,Belgium,0,Jamaica,CRSU6117855,ANT1364953
14319,40GP,DRY,2,,,JIANGXI JIANGLING MOTORS IMPORT AND ,APOLLO MOTORS S.A. ,APOLLO MOTORS S.A. ,3, DIFFEREN T,REAR CARGO BOX FOR JMC TRUCKS 1 : REAR CARGO BOX FOR JMC TRUCKS 0.00,CAMION NEUF,SHANGHAI,COLON,PORT-AU-PRINCE,CHINA,PANAMA,HAITI,ASIA,CENTRAL AMERICA,CARIBBEAN,EAST ASIA,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-67-1-EMCU9743370,1,1,0,1405,44136,China,2,Panama,EMCU9743370,1.52E+11
14309,40GP,DRY,2,,,FENGCHENG YIJINYONG BUSINESS TRADE ,CODIGEL SA ,CODIGEL SA ,,,RECYCLE TOILET TISSUE 1 : RECYCLE TOILET TISSUE PO#HEH9011-3 THIS SHIPMENT CONTAINS NO SOLI D WOOD PACKING MATERIALS 0.00,PAPIER HYGIENIQUE,QINGDAO,COLON,PORT-AU-PRINCE,CHINA,PANAMA,HAITI,ASIA,CENTRAL AMERICA,CARIBBEAN,EAST ASIA,CENTRAL AMERICA,CARIBBEAN,CPS,44154,153N,ARKADIA,EVERGREEN,SEA,EVE_11-19-2020_SYD-6-1-TCNU3749786,1,1,0,0,44136,China,0,Panama,TCNU3749786,1.4E+11
14299,40RF,reefer,2,,,SOUTH FLORIDA FOODS INT'L INC ,GLOBAL IMPORT ,GLOBAL IMPORT ,,,"SLWC. 1400 PC SAID TO CONTAIN FROZEN FOODSTUFF SHIPPER DECLARES WEIGHT: NET WEIGHT: 56,000.00 LBS USD 0.00 M",ALIMENTS CONGELES,PORT EVERGLADES - FL,PORT EVERGLADES - FL,CAP-HAITIEN,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,APNCH,44154,157S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_CH_11-19-2020_SYD-28-1-KOSU-621565-8,1,1,0,0,44136,USA,0,USA,KOSU-621565-8,PEVCAP05124
14289,45GP,DRY,2.25,,,ALLIANCE INT'L SHIPPING LLC ,PF SERVICES ,CLERICIA SAINT PREUX ,58, DIFFEREN T,SLWC. 58 PC SAID TO CONTAIN: 50 BOXES OF MIXED ITEMS 3 USED REFRIGERATORS 2 SMALL USED FREEZERS USD 0.00 M,ARTICLE DE FRIPERIE,PORT EVERGLADES - FL,PORT EVERGLADES - FL,CAP-HAITIEN,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,APNCH,44154,157S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_CH_11-19-2020_SYD-38-1-KOSU-451603-5,1,1,0,11871,44136,USA,2.25,USA,KOSU-451603-5,PEVCAP05134
14279,40GP,DRY,2,,,ALLIANCE INT'L SHIPPING LLC ,MARIEN SHIPPING ,YVONETTE LUMA ,80, DIFFEREN T,SLWC. 80 PC SAID TO CONTAIN: 10 ROLLS OF CARPET 10 BOXES OF BATHROOM ACCESSORIES USD 0.00 M,EFFETS PERSONNELS,PORT EVERGLADES - FL,PORT EVERGLADES - FL,CAP-HAITIEN,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,APNCH,44154,157S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_CH_11-19-2020_SYD-41-1-KOSU-498875-1,1,1,0,19944,44136,USA,2,USA,KOSU-498875-1,PEVCAP05137
14269,40GP,DRY,2,,,ALLIANCE INT'L SHIPPING LLC ,MICHEL KETTLIE ,0,98, DIFFEREN T,SLWC. 98 PC SAID TO CONTAIN 65 BOXES WITH MIXED ITEMS 10 PCS OF FOOD ITEMS 9 USED MATTRESSES USD 0.00 M,EFFETS PERSONNELS,PORT EVERGLADES - FL,PORT EVERGLADES - FL,CAP-HAITIEN,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,APNCH,44154,157S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_CH_11-19-2020_SYD-53-1-MAGU-525075-3,1,1,0,16878,44136,USA,2,USA,MAGU-525075-3,PEVCAP05149
14259,45GP,DRY,2.25,,,ALLIANCE INT'L SHIPPING LLC ,SANIE JEAN BAPTISTE ,0,261, DIFFEREN T,SLWC.261PC SAID TO CONTAIN: 200 BALES OF USED CLOTHING 60 BOXES WITH MIXED ITEMS USD 0.00 M,ARTICLE DE FRIPERIE,PORT EVERGLADES - FL,PORT EVERGLADES - FL,CAP-HAITIEN,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,APNCH,44154,157S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_CH_11-19-2020_SYD-30-1-KOSU-451426-4,1,1,0,24866,44136,USA,2.25,USA,KOSU-451426-4,PEVCAP05126
14249,45GP,DRY,2.25,,,ALLIANCE INT'L SHIPPING LLC ,PROPHETE JAMES ,0,90, DIFFEREN T,SLWC.90PC SAID TO CONTAIN 50 BOXES WITH MIXED ITEMS 10 USED MATTRESSES 15 USED BICYCLES USD 0.00 M,ARTICLE DE FRIPERIE,PORT EVERGLADES - FL,PORT EVERGLADES - FL,CAP-HAITIEN,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,APNCH,44154,157S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_CH_11-19-2020_SYD-36-1-KOSU-451307-8,1,1,0,21473,44136,USA,2.25,USA,KOSU-451307-8,PEVCAP05132
14239,40HC,DRY,2,,,PERCEVAL DOREMIL BENILA ,PERCEVAL DOREMIL BENILA ,PERCEVAL DOREMIL BENILA ,82, PIECE,"USED HOUSE HOLD GOODS FREIGHT PREPAID Part Load Container(s) covered by BLs:WLE0109022A, WLE0109022B,WLE0109022C USD 0.00 N/M",EFFETS PERSONNELS,WILLEMSTAD,KINGSTON,LAFITO,NETHERLANDS ANTILLES,JAMAICA,HAITI,CARIBBEAN,CARIBBEAN,CARIBBEAN,CARIBBEAN,CARIBBEAN,CARIBBEAN,1020,44154,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-19-2020_SYD-131-1-APHU7349860,1,1,0,1850,44136,Netherlands Antilles,2,Jamaica,APHU7349860,WLE0109022B
14229,40HC,DRY,2,,,SINCOL FOR ACCOUNT ,ISLAND DISTRIBUTION S.A. ,ISLAND DISTRIBUTION S.A. ,,,05 X 40 HC CONTAINING 636 PACKAGES WITH DOORS - FINISHED PRODUCTS FSC 100% SCS-COC-005973 VAT:000- 565-689-9 THE WOOD USD 0.00 IBI 32550 HAITI,PORTE EN BOIS ET ACCESSOIRES,ITAJAI,KINGSTON,LAFITO,BRAZIL,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,1020,44155,0RU3DR1MA,BF CALOOSA,CMA/CGM,SEA,CMA_11-20-2020_SYD-64-1-SEGU6304329,1,1,0,0,44136,Brazil,0,Jamaica,SEGU6304329,SSZ0842460
